1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,10,9,9,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,7,0,0,0,0,15,15,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10,9,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,7,0,0,15,15,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10,9,9,9,9,9,9,9,9
1,1,1,1,1,7,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,15
1,1,1,1,8,0,0,0,0,0,0,0,0,0,3,30,30,30,30,30,30,30,3,30,30,30,3,3,2,2,35,2,3,30,3,0,0,0,0,0,16,16,0,0,0,0,15,15,15,15
1,1,1,1,8,0,0,0,16,0,0,0,0,0,3,30,3,30,3,3,31,3,3,30,30,30,3,3,2,2,3,31,3,30,3,0,0,0,0,0,16,0,0,0,0,15,15,15,15,15
1,1,1,7,19,23,23,29,0,0,0,0,0,0,3,30,30,3,2,2,2,3,30,3,31,3,3,3,35,3,3,2,3,31,3,0,0,15,0,0,16,0,0,0,15,15,15,15,15,15
1,1,7,0,15,0,0,17,0,0,0,0,0,0,3,30,3,3,2,2,2,3,30,3,30,3,2,31,2,2,3,2,3,30,3,0,0,15,0,16,16,0,0,0,15,15,15,15,15,15
7,0,0,15,0,0,0,17,16,0,0,0,0,0,3,30,30,3,3,35,3,3,30,3,30,3,3,3,2,2,3,31,3,30,3,0,15,15,0,0,16,0,0,15,0,15,15,15,0,15
0,0,0,15,0,0,0,17,16,0,0,0,0,0,3,3,30,30,3,2,3,3,30,30,30,30,30,3,3,3,3,30,3,30,3,0,0,15,0,0,16,0,0,15,15,15,15,15,15,0
0,0,15,15,15,0,0,26,23,23,23,23,23,28,3,30,30,3,30,2,30,3,3,3,31,3,30,30,3,3,30,30,3,31,3,0,0,15,15,0,16,0,15,0,15,15,15,15,0,0
0,15,15,0,15,0,25,27,16,0,0,16,0,0,3,30,3,30,30,2,30,30,3,30,30,30,3,30,30,30,30,3,3,30,3,0,0,0,15,0,16,15,0,0,15,15,15,15,15,0
0,15,15,0,15,15,26,28,16,0,0,0,0,0,3,30,3,30,3,31,3,30,3,30,3,30,3,30,3,3,3,3,3,30,3,0,0,0,0,16,16,15,0,0,15,15,15,15,15,0
15,15,15,0,15,15,17,0,0,16,0,0,0,0,3,30,3,3,3,30,30,3,3,30,32,30,3,30,30,30,30,30,30,30,3,0,0,16,0,16,0,15,0,15,15,15,15,15,15,15
15,15,15,15,15,15,17,0,0,16,0,0,0,0,3,30,30,30,30,3,30,30,30,3,3,3,3,30,3,3,3,3,3,3,3,0,15,0,0,16,0,15,15,15,15,15,15,15,15,15
15,15,0,15,15,15,18,0,0,16,0,0,0,0,3,30,3,30,3,30,30,3,3,3,3,3,3,30,31,30,30,30,30,30,3,0,15,0,0,16,16,0,15,15,15,15,15,15,15,15
15,15,0,15,15,15,15,15,15,16,0,15,0,0,3,3,30,30,3,30,3,30,30,3,3,3,3,30,3,30,30,2,30,30,3,0,15,0,0,0,16,0,15,15,15,15,15,15,15,15
15,15,15,15,0,15,0,15,0,16,0,15,0,0,3,3,30,3,30,30,3,30,3,30,30,30,3,30,3,30,30,30,30,30,3,0,15,0,0,0,16,16,15,15,15,15,15,15,0,15
15,15,15,15,0,15,15,15,0,16,0,15,0,0,3,30,30,3,30,30,30,30,30,30,3,30,30,30,3,3,3,3,3,3,3,0,0,15,0,0,0,16,15,15,15,15,15,15,0,0
15,15,15,15,0,15,0,0,0,16,0,15,0,0,3,30,3,30,30,3,3,30,30,30,30,30,3,30,3,30,30,30,3,2,3,0,0,15,0,0,0,16,15,15,15,15,15,15,0,0
15,15,15,15,15,15,0,0,16,0,0,15,0,0,3,30,30,3,30,30,30,30,3,30,30,3,3,30,3,30,30,30,3,31,3,0,0,15,0,0,16,0,15,15,15,15,15,15,15,15
15,15,15,15,15,15,0,0,16,0,0,15,0,0,3,3,30,3,30,3,3,30,30,30,3,30,3,30,31,30,30,30,30,30,3,0,0,15,0,16,16,15,0,15,0,15,15,15,15,15
15,0,15,15,15,0,0,16,16,0,15,0,0,0,3,32,30,3,30,30,30,3,30,30,30,30,3,30,3,30,30,30,30,30,3,0,0,15,0,16,16,15,0,15,0,15,15,15,15,0
15,15,15,0,0,0,0,16,16,0,15,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,15,15,0,16,0,15,15,0,15,15,15,15,0,0
15,15,15,0,0,15,0,0,16,16,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,16,16,0,15,15,15,15,15,15,15,0,0
0,0,15,0,15,15,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,15,15,0,0,15
0,0,15,15,15,15,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,0,0,0,0,15,0,0,0,15
0,15,15,15,15,15,15,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,15,0,0,0,15
0,15,15,15,0,15,15,16,0,16,16,16,16,16,0,16,16,16,16,16,16,16,16,15,15,15,16,0,0,0,0,0,16,16,16,16,0,0,0,0,0,16,0,0,0,15,0,0,0,15
0,15,15,15,15,15,16,16,0,0,0,0,0,16,16,16,0,0,0,0,16,15,15,15,15,15,0,16,16,16,16,16,16,0,0,0,0,0,0,0,0,16,16,0,15,0,0,0,15,15
0,15,15,15,15,15,16,0,0,0,0,0,0,15,0,15,0,0,0,0,0,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,15,0,15,15,15,0
0,15,15,15,15,15,0,0,0,0,0,0,15,15,0,15,15,15,15,0,0,15,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,15,15,0,0,0
0,15,15,0,15,15,15,0,0,0,0,0,15,15,0,15,0,0,0,15,15,15,0,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0
0,15,15,0,15,15,15,0,0,15,15,15,15,15,0,15,0,0,0,0,15,15,15,15,15,15,15,15,15,0,0,15,0,0,15,0,15,0,0,15,15,15,15,15,0,0,0,0,0,0
0,15,15,15,15,15,15,15,0,15,15,15,15,15,0,15,0,0,0,15,0,15,15,15,15,15,0,0,15,15,15,0,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0
